GroundTruth,Parsed Value,Prompt,Response,Error
10,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(136322, 52877), (87011, 147920), (87011, 105498), (87011, 17102), (93541, 37884), (93541, 22155), (93541, 52877), (61286, 66443), (66443, 37884), (66443, 57908), (66443, 20853), (66443, 22155), (66443, 17102), (21964, 17102), (52877, 17102), (17102, 26641), (22155, 57908), (57908, 37884)]
Node to Label Mapping : 
Node 136322: Label 10| Node 87011: Label 10| Node 93541: Label 10| Node 61286: Label 10| Node 66443: Label ?| Node 21964: Label 10| Node 52877: Label 10| Node 17102: Label 10| Node 22155: Label 10| Node 147920: Label 10| Node 26641: Label 10| Node 57908: Label 10| Node 20853: Label 10| Node 105498: Label 10| Node 37884: Label 10| ```
                                ""","""Label of Node = 10""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(152463, 84079), (91843, 84079), (84079, 64967)]
Node to Label Mapping : 
Node 152463: Label ?| Node 91843: Label 16| Node 84079: Label 24| Node 64967: Label 16| ```
                                ""","""Label of Node = -1""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 89306: Label ?| ```
                                ""","""Label of Node = -1""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 75065: Label ?| ```
                                ""","""Label of Node = -1""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 140240: Label ?| ```
                                ""","""Label of Node = -1""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(22208, 65944), (22208, 40770), (40770, 25479), (40770, 65944), (25479, 65944), (106727, 54681), (106727, 65944), (28248, 65944), (65944, 54681), (65944, 35483)]
Node to Label Mapping : 
Node 22208: Label 16| Node 40770: Label 16| Node 25479: Label 16| Node 106727: Label 16| Node 28248: Label 16| Node 65944: Label 16| Node 54681: Label 16| Node 35483: Label ?| ```
                                ""","""Label of Node = 16""",
8,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(167309, 37780), (39982, 37780), (37780, 68053), (37780, 132821)]
Node to Label Mapping : 
Node 167309: Label 34| Node 39982: Label 34| Node 37780: Label ?| Node 68053: Label 8| Node 132821: Label 8| ```
                                ""","""Label of Node = 34""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(27960, 18739), (27960, 125360), (14435, 18748), (14435, 149835), (14435, 61284), (14435, 119567), (14435, 108216), (61284, 149835), (86061, 18739), (123117, 18739), (123117, 4283), (125360, 18739), (125360, 36734), (18739, 18748), (18739, 36734), (18739, 4283)]
Node to Label Mapping : 
Node 27960: Label 28| Node 14435: Label 28| Node 61284: Label 28| Node 149835: Label 28| Node 86061: Label 28| Node 123117: Label 28| Node 119567: Label ?| Node 125360: Label 28| Node 18739: Label 28| Node 108216: Label 8| Node 4283: Label 28| Node 18748: Label 28| Node 36734: Label 28| ```
                                ""","""Label of Node = 28""",
18,18,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(91488, 13488), (91488, 73899), (118019, 13488), (121252, 13488), (147209, 156364), (147209, 13488), (147209, 73899), (46634, 13488), (126442, 13488), (126442, 156364), (168140, 13488), (124492, 13488), (124492, 73899), (156364, 13488), (156364, 73899), (145998, 13488), (13488, 157630), (13488, 147124), (13488, 159289), (13488, 73899), (13488, 47447)]
Node to Label Mapping : 
Node 91488: Label 18| Node 118019: Label 28| Node 121252: Label 8| Node 147209: Label 18| Node 46634: Label 28| Node 126442: Label 18| Node 168140: Label 28| Node 124492: Label 28| Node 156364: Label ?| Node 145998: Label 8| Node 13488: Label 28| Node 73899: Label 28| Node 147124: Label 18| Node 47447: Label 28| Node 159289: Label 28| Node 157630: Label 28| ```
                                ""","""Label of Node = 18""",
8,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 160892: Label ?| ```
                                ""","""Label of Node = -1""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 162230: Label ?| ```
                                ""","""Label of Node = -1""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(26017, 41309), (6018, 58539), (6018, 41309), (58141, 58539), (58539, 85621), (58539, 45274), (27562, 41309), (30030, 41309), (11858, 41309), (46709, 1374), (46709, 60795), (46709, 41309), (21624, 41309), (7737, 41309), (7737, 60795), (60795, 1374), (60795, 41309), (41309, 1374)]
Node to Label Mapping : 
Node 26017: Label 28| Node 6018: Label 28| Node 58141: Label 28| Node 58539: Label 28| Node 27562: Label 28| Node 30030: Label 28| Node 11858: Label 28| Node 85621: Label 28| Node 46709: Label 28| Node 21624: Label 28| Node 7737: Label 8| Node 45274: Label 28| Node 60795: Label 28| Node 41309: Label 28| Node 1374: Label ?| ```
                                ""","""Label of Node = 28""",
24,27,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(86368, 73356), (94273, 73356), (117376, 73356), (117376, 162972), (134694, 73356), (73356, 162811), (73356, 162972), (73356, 91536), (73356, 81625), (73356, 35665)]
Node to Label Mapping : 
Node 86368: Label 27| Node 94273: Label 27| Node 117376: Label 27| Node 134694: Label ?| Node 73356: Label 27| Node 91536: Label 10| Node 35665: Label 27| Node 81625: Label 27| Node 162811: Label 27| Node 162972: Label 24| ```
                                ""","""Label of Node = 27""",
30,30,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(124675, 72167), (124675, 87964), (124675, 7084), (124675, 31231), (124675, 69906), (124675, 120132), (54409, 72167), (160650, 120132), (69906, 106699), (69906, 129253), (69906, 120017), (94874, 21370), (94874, 66650), (94874, 72167), (94874, 31231), (94874, 125219), (87964, 106653), (87964, 7084), (87964, 68403), (87964, 87260), (106653, 7084), (106653, 107257), (106653, 106699), (125219, 72167), (125219, 106699), (157735, 89022), (157735, 72167), (124586, 7084), (7084, 107257), (7084, 21370), (7084, 66650), (7084, 56182), (7084, 102480), (7084, 122610), (160949, 72167), (154043, 120132), (89022, 106699), (89022, 72167), (166467, 72167), (120132, 147702), (120132, 152901), (106699, 21370), (106699, 66650), (106699, 56182), (106699, 72167), (102480, 107257), (66650, 107257), (66650, 56182), (40158, 154342), (40158, 31231), (145248, 31231), (145248, 154342), (154342, 31231), (72167, 107257)]
Node to Label Mapping : 
Node 124675: Label 24| Node 54409: Label 31| Node 160650: Label 31| Node 69906: Label 24| Node 94874: Label 30| Node 87964: Label 24| Node 106653: Label 26| Node 125219: Label 30| Node 157735: Label ?| Node 124586: Label 24| Node 7084: Label 24| Node 68403: Label 24| Node 160949: Label 30| Node 154043: Label 31| Node 89022: Label 30| Node 166467: Label 5| Node 120132: Label 31| Node 152901: Label 24| Node 106699: Label 30| Node 102480: Label 24| Node 120017: Label 26| Node 66650: Label 26| Node 87260: Label 6| Node 40158: Label 10| Node 145248: Label 16| Node 129253: Label 31| Node 154342: Label 30| Node 72167: Label 24| Node 122610: Label 26| Node 56182: Label 24| Node 147702: Label 31| Node 107257: Label 24| Node 21370: Label 26| Node 31231: Label 24| ```
                                ""","""Label of Node = 30""",
34,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(120961, 112261), (121986, 148015), (121986, 112261), (112261, 130538), (112261, 148015), (112261, 158569)]
Node to Label Mapping : 
Node 120961: Label ?| Node 121986: Label 5| Node 112261: Label 20| Node 158569: Label 5| Node 130538: Label 18| Node 148015: Label 18| ```
                                ""","""Label of Node = -1""",
26,26,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(39945, 30418), (39945, 111296), (92426, 111296), (9225, 88396), (44043, 88396), (82204, 13861), (43292, 88396), (13861, 21236), (13861, 132435), (13861, 17362), (13861, 70743), (72615, 88396), (78376, 17362), (78376, 46675), (78376, 92752), (78376, 88396), (66600, 111296), (51881, 88396), (64821, 88396), (47035, 111296), (70331, 111296), (111296, 30418), (111296, 17362), (111296, 37354), (111296, 104782), (111296, 56288), (111296, 76120), (111296, 95865), (111296, 82687), (111296, 996), (88396, 17362), (88396, 74837), (88396, 105439)]
Node to Label Mapping : 
Node 39945: Label 36| Node 92426: Label 26| Node 9225: Label 26| Node 44043: Label ?| Node 82204: Label 26| Node 43292: Label 24| Node 13861: Label 26| Node 72615: Label 24| Node 78376: Label 26| Node 66600: Label 36| Node 51881: Label 26| Node 64821: Label 4| Node 47035: Label 26| Node 70331: Label 11| Node 111296: Label 36| Node 88396: Label 26| Node 104782: Label 26| Node 92752: Label 10| Node 17362: Label 26| Node 132435: Label 26| Node 30418: Label 36| Node 46675: Label 30| Node 74837: Label 26| Node 70743: Label 6| Node 76120: Label 26| Node 105439: Label 26| Node 56288: Label 6| Node 996: Label 6| Node 37354: Label 26| Node 21236: Label 26| Node 95865: Label 11| Node 82687: Label 36| ```
                                ""","""Label of Node = 26""",
16,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(73291, 95310), (73291, 100637), (57326, 95310), (57326, 100637), (95310, 70585), (84463, 100637), (70585, 100637)]
Node to Label Mapping : 
Node 73291: Label 16| Node 57326: Label 16| Node 95310: Label 24| Node 84463: Label 31| Node 70585: Label ?| Node 100637: Label 31| ```
                                ""","""Label of Node = 24""",
19,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(120449, 96908), (120449, 112102), (120449, 99008), (98050, 96908), (98050, 72302), (40459, 128502), (40459, 96908), (40459, 23677), (96908, 116521), (54063, 128502), (52018, 23677), (30906, 128502), (99008, 128502), (110405, 128502), (106699, 23677), (40139, 128502), (9038, 128502), (79696, 128502), (79696, 64759), (98258, 23677), (112102, 128502), (88807, 23677), (72302, 128502), (128502, 24568), (128502, 64759)]
Node to Label Mapping : 
Node 120449: Label 16| Node 98050: Label 13| Node 40459: Label 13| Node 96908: Label 24| Node 116521: Label 13| Node 54063: Label ?| Node 52018: Label 16| Node 30906: Label 19| Node 99008: Label 24| Node 110405: Label 5| Node 106699: Label 30| Node 40139: Label 19| Node 9038: Label 5| Node 79696: Label 24| Node 98258: Label 24| Node 112102: Label 24| Node 88807: Label 30| Node 72302: Label 24| Node 128502: Label 24| Node 64759: Label 24| Node 24568: Label 27| Node 23677: Label 24| ```
                                ""","""Label of Node = 24""",
27,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 167422: Label ?| ```
                                ""","""Label of Node = -1""",
