GroundTruth,Parsed Value,Prompt,Response,Error
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 79265 is connected to Node 157603. Node 79265 is connected to Node 94213. Node 79265 is connected to Node 93566. Node 79265 is connected to Node 126628. Node 79265 is connected to Node 88362. Node 79265 is connected to Node 125360. Node 126628 is connected to Node 94213. Node 126628 is connected to Node 93566. 
Node to Label Mapping : 
Node 79265: Label 28| Node 157603: Label 28| Node 126628: Label 28| Node 94213: Label 28| Node 88362: Label 28| Node 125360: Label 28| Node 93566: Label ?| ```
                                ""","""Label of Node = 28""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 106612 is connected to Node 159165. 
Node to Label Mapping : 
Node 106612: Label 16| Node 159165: Label ?| ```
                                ""","""Label of Node = 16""",
2,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 160393 is connected to Node 159367. Node 160393 is connected to Node 12371. Node 12371 is connected to Node 159367. Node 130278 is connected to Node 159367. 
Node to Label Mapping : 
Node 160393: Label 3| Node 12371: Label 2| Node 130278: Label ?| Node 159367: Label 2| ```
                                ""","""Label of Node = -1""",
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 11108 is connected to Node 106326. Node 37833 is connected to Node 106326. Node 15243 is connected to Node 106326. Node 15243 is connected to Node 147834. Node 131339 is connected to Node 106326. Node 48301 is connected to Node 106326. Node 106326 is connected to Node 147834. Node 106326 is connected to Node 14265. 
Node to Label Mapping : 
Node 11108: Label 24| Node 37833: Label 10| Node 15243: Label 24| Node 131339: Label 24| Node 48301: Label ?| Node 106326: Label 6| Node 14265: Label 30| Node 147834: Label 16| ```
                                ""","""Label of Node = -1""",
30,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 86945 is connected to Node 10431. Node 86945 is connected to Node 16025. Node 86945 is connected to Node 25362. Node 86945 is connected to Node 33545. Node 86945 is connected to Node 27283. Node 86945 is connected to Node 146548. Node 86945 is connected to Node 50157. 
Node to Label Mapping : 
Node 86945: Label 30| Node 33545: Label 30| Node 50157: Label 16| Node 25362: Label 16| Node 27283: Label 30| Node 146548: Label 28| Node 16025: Label 30| Node 10431: Label ?| ```
                                ""","""Label of Node = -1""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 99587 is connected to Node 125710. Node 99587 is connected to Node 118060. Node 99587 is connected to Node 102152. Node 99587 is connected to Node 96066. Node 140805 is connected to Node 96066. Node 102152 is connected to Node 125710. Node 102152 is connected to Node 96066. Node 125710 is connected to Node 118060. Node 125710 is connected to Node 99826. Node 125710 is connected to Node 96066. Node 125710 is connected to Node 121111. Node 142353 is connected to Node 96066. Node 127890 is connected to Node 96066. Node 127890 is connected to Node 121111. Node 111252 is connected to Node 96066. Node 104981 is connected to Node 86524. Node 104981 is connected to Node 109406. Node 104981 is connected to Node 96066. Node 104981 is connected to Node 39770. Node 121111 is connected to Node 96066. Node 118060 is connected to Node 96066. Node 96066 is connected to Node 86524. Node 96066 is connected to Node 106100. Node 96066 is connected to Node 99826. Node 96066 is connected to Node 158187. Node 96066 is connected to Node 147688. Node 96066 is connected to Node 131661. Node 96066 is connected to Node 109406. Node 96066 is connected to Node 14333. Node 96066 is connected to Node 39770. Node 39770 is connected to Node 158187. 
Node to Label Mapping : 
Node 99587: Label 16| Node 140805: Label 16| Node 102152: Label 24| Node 125710: Label 24| Node 142353: Label 26| Node 127890: Label 30| Node 111252: Label 26| Node 104981: Label 24| Node 121111: Label 30| Node 118060: Label 24| Node 96066: Label 24| Node 131661: Label 26| Node 39770: Label 26| Node 109406: Label ?| Node 147688: Label 4| Node 158187: Label 24| Node 99826: Label 24| Node 106100: Label 34| Node 86524: Label 24| Node 14333: Label 24| ```
                                ""","""Label of Node = 24""",
22,27,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 123060 is connected to Node 8206. 
Node to Label Mapping : 
Node 123060: Label 27| Node 8206: Label ?| ```
                                ""","""Label of Node = 27""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 124463 is connected to Node 31367. 
Node to Label Mapping : 
Node 124463: Label ?| Node 31367: Label 28| ```
                                ""","""Label of Node = 28""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 163994: Label ?| ```
                                ""","""Label of Node = -1""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 62114 is connected to Node 140495. Node 62114 is connected to Node 145973. Node 62114 is connected to Node 76069. Node 62114 is connected to Node 73561. Node 62114 is connected to Node 142155. Node 62114 is connected to Node 72319. Node 62114 is connected to Node 77605. Node 62114 is connected to Node 116093. Node 62114 is connected to Node 55734. Node 116093 is connected to Node 72319. Node 116093 is connected to Node 77605. Node 116093 is connected to Node 140495. Node 116093 is connected to Node 145973. Node 116093 is connected to Node 142155. Node 116093 is connected to Node 117373. Node 116093 is connected to Node 55734. Node 68229 is connected to Node 72319. Node 76069 is connected to Node 140495. Node 76069 is connected to Node 145973. Node 76069 is connected to Node 117373. Node 76069 is connected to Node 73561. Node 76069 is connected to Node 72319. Node 76069 is connected to Node 55734. Node 77605 is connected to Node 72319. Node 77605 is connected to Node 140495. Node 77605 is connected to Node 145973. Node 77605 is connected to Node 142155. Node 77605 is connected to Node 117373. Node 77605 is connected to Node 55734. Node 142155 is connected to Node 145973. Node 142155 is connected to Node 72319. Node 142155 is connected to Node 55734. Node 140495 is connected to Node 73561. Node 140495 is connected to Node 72319. Node 140495 is connected to Node 117373. Node 140495 is connected to Node 55734. Node 145973 is connected to Node 73561. Node 145973 is connected to Node 72319. Node 145973 is connected to Node 117373. Node 145973 is connected to Node 55734. Node 55734 is connected to Node 73561. Node 55734 is connected to Node 72319. Node 55734 is connected to Node 117373. Node 73561 is connected to Node 117373. Node 73561 is connected to Node 72319. Node 117373 is connected to Node 72319. 
Node to Label Mapping : 
Node 62114: Label 28| Node 116093: Label 28| Node 68229: Label 28| Node 76069: Label 28| Node 77605: Label 28| Node 142155: Label ?| Node 140495: Label 28| Node 145973: Label 28| Node 55734: Label 28| Node 73561: Label 28| Node 117373: Label 28| Node 72319: Label 28| ```
                                ""","""Label of Node = 28""",
10,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 108551 is connected to Node 168237. Node 98830 is connected to Node 168237. Node 18962 is connected to Node 168237. Node 18962 is connected to Node 12157. Node 18962 is connected to Node 15003. Node 126994 is connected to Node 168237. Node 121366 is connected to Node 168237. Node 54301 is connected to Node 168237. Node 54301 is connected to Node 167795. Node 135200 is connected to Node 168237. Node 135200 is connected to Node 100773. Node 59937 is connected to Node 168237. Node 78884 is connected to Node 168237. Node 120367 is connected to Node 168237. Node 34867 is connected to Node 168237. Node 28224 is connected to Node 168237. Node 28224 is connected to Node 12383. Node 23617 is connected to Node 168237. Node 23617 is connected to Node 52169. Node 96834 is connected to Node 168237. Node 66116 is connected to Node 168237. Node 25669 is connected to Node 168237. Node 25669 is connected to Node 52169. Node 142405 is connected to Node 168237. Node 142405 is connected to Node 75345. Node 42572 is connected to Node 168237. Node 164429 is connected to Node 168237. Node 75345 is connected to Node 168237. Node 81489 is connected to Node 168237. Node 12383 is connected to Node 168237. Node 80991 is connected to Node 168237. Node 88681 is connected to Node 168237. Node 86644 is connected to Node 168237. Node 78453 is connected to Node 168237. Node 125046 is connected to Node 168237. Node 77431 is connected to Node 168237. Node 9847 is connected to Node 168237. Node 32889 is connected to Node 168237. Node 32889 is connected to Node 52169. Node 31866 is connected to Node 168237. Node 31866 is connected to Node 31082. Node 139385 is connected to Node 168237. Node 139385 is connected to Node 73550. Node 154741 is connected to Node 168237. Node 134787 is connected to Node 168237. Node 77958 is connected to Node 168237. Node 111752 is connected to Node 168237. Node 651 is connected to Node 168237. Node 32401 is connected to Node 168237. Node 15003 is connected to Node 168237. Node 95903 is connected to Node 168237. Node 122020 is connected to Node 168237. Node 122020 is connected to Node 167795. Node 92328 is connected to Node 168237. Node 92328 is connected to Node 42303. Node 100520 is connected to Node 168237. Node 157875 is connected to Node 168237. Node 130228 is connected to Node 168237. Node 21180 is connected to Node 168237. Node 20675 is connected to Node 168237. Node 112327 is connected to Node 168237. Node 89292 is connected to Node 168237. Node 137422 is connected to Node 168237. Node 137422 is connected to Node 167795. Node 11986 is connected to Node 168237. Node 11986 is connected to Node 8498. Node 125653 is connected to Node 168237. Node 125653 is connected to Node 36647. Node 26845 is connected to Node 168237. Node 36065 is connected to Node 168237. Node 137445 is connected to Node 168237. Node 21227 is connected to Node 168237. Node 146159 is connected to Node 168237. Node 146159 is connected to Node 135643. Node 156915 is connected to Node 168237. Node 92411 is connected to Node 168237. Node 70398 is connected to Node 168237. Node 36095 is connected to Node 168237. Node 36095 is connected to Node 5561. Node 58120 is connected to Node 168237. Node 70409 is connected to Node 168237. Node 32025 is connected to Node 168237. Node 133401 is connected to Node 168237. Node 28955 is connected to Node 168237. Node 105244 is connected to Node 168237. Node 105244 is connected to Node 117032. Node 144153 is connected to Node 168237. Node 76582 is connected to Node 168237. Node 36647 is connected to Node 168237. Node 36647 is connected to Node 52169. Node 117032 is connected to Node 168237. Node 48428 is connected to Node 168237. Node 168237 is connected to Node 17260. Node 168237 is connected to Node 148350. Node 168237 is connected to Node 78213. Node 168237 is connected to Node 151003. Node 168237 is connected to Node 119225. Node 168237 is connected to Node 121820. Node 168237 is connected to Node 57290. Node 168237 is connected to Node 100773. Node 168237 is connected to Node 305. Node 168237 is connected to Node 98260. Node 168237 is connected to Node 52107. Node 168237 is connected to Node 38777. Node 168237 is connected to Node 156521. Node 168237 is connected to Node 52169. Node 168237 is connected to Node 5561. Node 168237 is connected to Node 5564. Node 168237 is connected to Node 12157. Node 168237 is connected to Node 148799. Node 168237 is connected to Node 153965. Node 168237 is connected to Node 36250. Node 168237 is connected to Node 87853. Node 168237 is connected to Node 104950. Node 168237 is connected to Node 151379. Node 168237 is connected to Node 73550. Node 168237 is connected to Node 4506. Node 168237 is connected to Node 148957. Node 168237 is connected to Node 28471. Node 168237 is connected to Node 155503. Node 168237 is connected to Node 31082. Node 168237 is connected to Node 135643. Node 168237 is connected to Node 61760. Node 168237 is connected to Node 51175. Node 168237 is connected to Node 48535. Node 168237 is connected to Node 103864. Node 168237 is connected to Node 92088. Node 168237 is connected to Node 21922. Node 168237 is connected to Node 8498. Node 168237 is connected to Node 153008. Node 168237 is connected to Node 56768. Node 168237 is connected to Node 102887. Node 168237 is connected to Node 167795. Node 168237 is connected to Node 10127. Node 168237 is connected to Node 149416. Node 168237 is connected to Node 34183. Node 168237 is connected to Node 133428. Node 168237 is connected to Node 101686. Node 168237 is connected to Node 126814. Node 168237 is connected to Node 42303. Node 168237 is connected to Node 142773. Node 168237 is connected to Node 165259. Node 168237 is connected to Node 83263. Node 168237 is connected to Node 101784. Node 42303 is connected to Node 98260. Node 148350 is connected to Node 34183. Node 10127 is connected to Node 98260. Node 10127 is connected to Node 52169. Node 48535 is connected to Node 56768. Node 92088 is connected to Node 98260. Node 5561 is connected to Node 56768. Node 56768 is connected to Node 57290. Node 52169 is connected to Node 98260. 
Node to Label Mapping : 
Node 108551: Label 28| Node 98830: Label 27| Node 18962: Label 10| Node 126994: Label 24| Node 121366: Label 10| Node 54301: Label 30| Node 135200: Label 16| Node 59937: Label 24| Node 78884: Label 27| Node 120367: Label 30| Node 34867: Label 27| Node 28224: Label 30| Node 23617: Label 16| Node 96834: Label 10| Node 66116: Label 10| Node 25669: Label 16| Node 142405: Label 30| Node 42572: Label 10| Node 164429: Label 10| Node 75345: Label 30| Node 81489: Label 10| Node 12383: Label 30| Node 80991: Label 10| Node 88681: Label 16| Node 86644: Label 10| Node 78453: Label 30| Node 125046: Label 24| Node 77431: Label 10| Node 9847: Label 30| Node 32889: Label 30| Node 31866: Label 30| Node 139385: Label 30| Node 154741: Label 10| Node 134787: Label 16| Node 77958: Label 27| Node 111752: Label 30| Node 651: Label 10| Node 32401: Label 10| Node 15003: Label 10| Node 95903: Label 30| Node 122020: Label 30| Node 92328: Label 10| Node 100520: Label 10| Node 157875: Label 10| Node 130228: Label 23| Node 21180: Label 10| Node 20675: Label 27| Node 112327: Label 24| Node 89292: Label 24| Node 137422: Label 13| Node 11986: Label 10| Node 125653: Label 10| Node 26845: Label 10| Node 36065: Label 10| Node 137445: Label 13| Node 21227: Label 10| Node 146159: Label 30| Node 156915: Label 27| Node 92411: Label 24| Node 70398: Label 13| Node 36095: Label 10| Node 58120: Label 30| Node 70409: Label 10| Node 32025: Label 30| Node 133401: Label 10| Node 28955: Label 16| Node 105244: Label 1| Node 144153: Label 10| Node 76582: Label 10| Node 36647: Label 16| Node 117032: Label 10| Node 48428: Label 10| Node 168237: Label 10| Node 87853: Label 27| Node 305: Label 30| Node 8498: Label 10| Node 133428: Label 30| Node 101686: Label 27| Node 28471: Label 30| Node 42303: Label ?| Node 61760: Label 10| Node 83263: Label 16| Node 148799: Label 16| Node 73550: Label 10| Node 151379: Label 10| Node 126814: Label 10| Node 156521: Label 30| Node 31082: Label 16| Node 17260: Label 10| Node 153965: Label 30| Node 155503: Label 27| Node 167795: Label 13| Node 38777: Label 31| Node 12157: Label 10| Node 148350: Label 30| Node 78213: Label 10| Node 34183: Label 30| Node 52107: Label 10| Node 165259: Label 16| Node 10127: Label 10| Node 48535: Label 27| Node 101784: Label 27| Node 4506: Label 16| Node 36250: Label 10| Node 21922: Label 27| Node 100773: Label 10| Node 149416: Label 16| Node 153008: Label 30| Node 142773: Label 6| Node 92088: Label 24| Node 5561: Label 10| Node 103864: Label 6| Node 119225: Label 10| Node 5564: Label 10| Node 56768: Label 10| Node 52169: Label 30| Node 57290: Label 27| Node 98260: Label 10| Node 135643: Label 30| Node 121820: Label 30| Node 148957: Label 24| Node 151003: Label 27| Node 51175: Label 24| Node 102887: Label 10| Node 104950: Label 10| ```
                                ""","""Label of Node = 10""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 94913 is connected to Node 3119. Node 40373 is connected to Node 3119. 
Node to Label Mapping : 
Node 94913: Label ?| Node 40373: Label 24| Node 3119: Label 24| ```
                                ""","""Label of Node = 24""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 1312 is connected to Node 44028. Node 1312 is connected to Node 10709. Node 49477 is connected to Node 10709. Node 66707 is connected to Node 10709. Node 66707 is connected to Node 94206. Node 10709 is connected to Node 44028. Node 10709 is connected to Node 94206. 
Node to Label Mapping : 
Node 1312: Label 24| Node 49477: Label 24| Node 66707: Label 30| Node 10709: Label 24| Node 44028: Label 24| Node 94206: Label ?| ```
                                ""","""Label of Node = 24""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 166874 is connected to Node 100740. Node 166874 is connected to Node 17581. Node 85634 is connected to Node 100740. Node 85634 is connected to Node 98971. Node 100740 is connected to Node 86298. Node 100740 is connected to Node 17581. Node 100740 is connected to Node 8531. Node 100740 is connected to Node 33925. Node 100740 is connected to Node 48805. Node 100740 is connected to Node 98971. Node 86298 is connected to Node 98971. 
Node to Label Mapping : 
Node 166874: Label 4| Node 85634: Label 24| Node 100740: Label 24| Node 33925: Label ?| Node 48805: Label 24| Node 17581: Label 16| Node 8531: Label 16| Node 86298: Label 24| Node 98971: Label 16| ```
                                ""","""Label of Node = 24""",
33,33,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 104601 is connected to Node 65199. 
Node to Label Mapping : 
Node 104601: Label 33| Node 65199: Label ?| ```
                                ""","""Label of Node = 33""",
24,24,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 92164 is connected to Node 91666. Node 92164 is connected to Node 62984. Node 92164 is connected to Node 146548. Node 151174 is connected to Node 62984. Node 151174 is connected to Node 142639. Node 151174 is connected to Node 21110. Node 62984 is connected to Node 119115. Node 62984 is connected to Node 123120. Node 62984 is connected to Node 117939. Node 62984 is connected to Node 107366. Node 62984 is connected to Node 91608. Node 62984 is connected to Node 144537. Node 62984 is connected to Node 91666. Node 62984 is connected to Node 96960. Node 62984 is connected to Node 161918. Node 62984 is connected to Node 158070. Node 62984 is connected to Node 156797. Node 62984 is connected to Node 146548. Node 62984 is connected to Node 154376. Node 62984 is connected to Node 76490. Node 62984 is connected to Node 158460. Node 62984 is connected to Node 130619. Node 62984 is connected to Node 101499. Node 62984 is connected to Node 142639. Node 62984 is connected to Node 21110. Node 154376 is connected to Node 158460. Node 91666 is connected to Node 119115. Node 91666 is connected to Node 123120. Node 91666 is connected to Node 146548. Node 91666 is connected to Node 101499. Node 91666 is connected to Node 21110. Node 144537 is connected to Node 146548. Node 144537 is connected to Node 96960. Node 142639 is connected to Node 156797. Node 142639 is connected to Node 158460. Node 142639 is connected to Node 21110. Node 117939 is connected to Node 161918. Node 117939 is connected to Node 158460. Node 117939 is connected to Node 76490. Node 130619 is connected to Node 161918. Node 130619 is connected to Node 21110. Node 96960 is connected to Node 146548. Node 76490 is connected to Node 161918. Node 76490 is connected to Node 146548. Node 76490 is connected to Node 158460. Node 119115 is connected to Node 123120. Node 119115 is connected to Node 146548. Node 119115 is connected to Node 91608. Node 91608 is connected to Node 123120. Node 91608 is connected to Node 146548. Node 91608 is connected to Node 158460. Node 91608 is connected to Node 101499. Node 107366 is connected to Node 146548. Node 107366 is connected to Node 158460. Node 123120 is connected to Node 146548. Node 146548 is connected to Node 158460. Node 146548 is connected to Node 101499. Node 146548 is connected to Node 21110. Node 21110 is connected to Node 156797. Node 158070 is connected to Node 161918. Node 158070 is connected to Node 158460. Node 158070 is connected to Node 156797. Node 158460 is connected to Node 156797. 
Node to Label Mapping : 
Node 92164: Label ?| Node 151174: Label 24| Node 62984: Label 24| Node 154376: Label 24| Node 91666: Label 24| Node 144537: Label 24| Node 142639: Label 28| Node 117939: Label 16| Node 130619: Label 28| Node 96960: Label 24| Node 76490: Label 28| Node 119115: Label 0| Node 91608: Label 24| Node 107366: Label 28| Node 123120: Label 24| Node 146548: Label 28| Node 21110: Label 24| Node 158070: Label 28| Node 101499: Label 28| Node 158460: Label 28| Node 156797: Label 28| Node 161918: Label 28| ```
                                ""","""Label of Node = 24""",
10,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 125217 is connected to Node 128348. Node 10363 is connected to Node 128348. Node 128348 is connected to Node 89572. 
Node to Label Mapping : 
Node 125217: Label ?| Node 10363: Label 10| Node 128348: Label 21| Node 89572: Label 11| ```
                                ""","""Label of Node = -1""",
34,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 125353 is connected to Node 51796. Node 125353 is connected to Node 9266. Node 125353 is connected to Node 57373. Node 125353 is connected to Node 41481. Node 9266 is connected to Node 51796. 
Node to Label Mapping : 
Node 125353: Label 34| Node 41481: Label 34| Node 9266: Label ?| Node 51796: Label 34| Node 57373: Label 34| ```
                                ""","""Label of Node = 34""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 4610 is connected to Node 76221. 
Node to Label Mapping : 
Node 4610: Label 16| Node 76221: Label ?| ```
                                ""","""Label of Node = 16""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 145368 is connected to Node 168521. Node 168521 is connected to Node 138043. Node 168521 is connected to Node 153216. 
Node to Label Mapping : 
Node 145368: Label 24| Node 168521: Label ?| Node 138043: Label 13| Node 153216: Label 16| ```
                                ""","""Label of Node = -1""",
