GroundTruth,Parsed Value,Prompt,Response,Error
2,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 137607 is connected to Node 72975. Node 137607 is connected to Node 42564. Node 137607 is connected to Node 24436. Node 137607 is connected to Node 55226. Node 137607 is connected to Node 121207. Node 137607 is connected to Node 131977. Node 137607 is connected to Node 89774. Node 137607 is connected to Node 101796. Node 62345 is connected to Node 166777. Node 62345 is connected to Node 79586. Node 62345 is connected to Node 86134. Node 62345 is connected to Node 120503. Node 62345 is connected to Node 125788. Node 62345 is connected to Node 118195. Node 62345 is connected to Node 121207. Node 62345 is connected to Node 31855. Node 62345 is connected to Node 42707. Node 62345 is connected to Node 3175. Node 62345 is connected to Node 24436. Node 62345 is connected to Node 8403. Node 62345 is connected to Node 15815. Node 131977 is connected to Node 42707. Node 131977 is connected to Node 118195. Node 131977 is connected to Node 3175. Node 131977 is connected to Node 24436. Node 131977 is connected to Node 55226. Node 131977 is connected to Node 101796. Node 72975 is connected to Node 133858. Node 72975 is connected to Node 42564. Node 101796 is connected to Node 166777. Node 57896 is connected to Node 31855. Node 57896 is connected to Node 42564. Node 7851 is connected to Node 42564. Node 89774 is connected to Node 42707. Node 89774 is connected to Node 3175. Node 89774 is connected to Node 24436. Node 89774 is connected to Node 55226. Node 118195 is connected to Node 166777. Node 118195 is connected to Node 3175. Node 118195 is connected to Node 24436. Node 118195 is connected to Node 8403. Node 118195 is connected to Node 55226. Node 118195 is connected to Node 25914. Node 118195 is connected to Node 15815. Node 91573 is connected to Node 8403. Node 91573 is connected to Node 15815. Node 120503 is connected to Node 31855. Node 120503 is connected to Node 42564. Node 120503 is connected to Node 79586. Node 120503 is connected to Node 86134. Node 120503 is connected to Node 70462. Node 120503 is connected to Node 166777. Node 55226 is connected to Node 135494. Node 55226 is connected to Node 25914. Node 55226 is connected to Node 15815. Node 25914 is connected to Node 31855. Node 70462 is connected to Node 166777. Node 70462 is connected to Node 86134. Node 70462 is connected to Node 8403. Node 42564 is connected to Node 25187. Node 42564 is connected to Node 133858. Node 42564 is connected to Node 3175. Node 42564 is connected to Node 24436. Node 42564 is connected to Node 8403. Node 42564 is connected to Node 15815. Node 15815 is connected to Node 166777. Node 8403 is connected to Node 166777. Node 42707 is connected to Node 166777. Node 42707 is connected to Node 79586. Node 125788 is connected to Node 79586. Node 125788 is connected to Node 166777. Node 79586 is connected to Node 166777. Node 3175 is connected to Node 166777. Node 3175 is connected to Node 31855. Node 31855 is connected to Node 24436. Node 24436 is connected to Node 166777. Node 86134 is connected to Node 166777. 
Node to Label Mapping : 
Node 137607: Label 2| Node 62345: Label 2| Node 131977: Label ?| Node 72975: Label 2| Node 101796: Label 2| Node 57896: Label 2| Node 7851: Label 2| Node 89774: Label 22| Node 118195: Label 2| Node 91573: Label 2| Node 120503: Label 2| Node 55226: Label 2| Node 25914: Label 2| Node 70462: Label 2| Node 42564: Label 2| Node 135494: Label 2| Node 15815: Label 2| Node 8403: Label 2| Node 42707: Label 2| Node 125788: Label 2| Node 79586: Label 2| Node 25187: Label 2| Node 133858: Label 2| Node 3175: Label 2| Node 31855: Label 2| Node 24436: Label 2| Node 86134: Label 2| Node 121207: Label 2| Node 166777: Label 2| ```
                                ""","""Label of Node = 2""",
23,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 119200 is connected to Node 102362. Node 102362 is connected to Node 140398. 
Node to Label Mapping : 
Node 119200: Label 38| Node 102362: Label ?| Node 140398: Label 2| ```
                                ""","""Label of Node = -1""",
2,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 38721 is connected to Node 33372. Node 74500 is connected to Node 33372. Node 38438 is connected to Node 33372. Node 38438 is connected to Node 21710. Node 155815 is connected to Node 127005. Node 155815 is connected to Node 33372. Node 92363 is connected to Node 33372. Node 21710 is connected to Node 85144. Node 159633 is connected to Node 33372. Node 101333 is connected to Node 33372. Node 33372 is connected to Node 127005. 
Node to Label Mapping : 
Node 38721: Label 36| Node 74500: Label 2| Node 38438: Label 2| Node 155815: Label 2| Node 92363: Label 2| Node 21710: Label 2| Node 159633: Label 2| Node 101333: Label ?| Node 85144: Label 2| Node 33372: Label 2| Node 127005: Label 2| ```
                                ""","""Label of Node = 2""",
37,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 146280 is connected to Node 44970. Node 44970 is connected to Node 109814. Node 44970 is connected to Node 123005. Node 44970 is connected to Node 123852. 
Node to Label Mapping : 
Node 146280: Label 4| Node 44970: Label 4| Node 123852: Label 37| Node 109814: Label ?| Node 123005: Label 4| ```
                                ""","""Label of Node = -1""",
2,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 12673 is connected to Node 39560. Node 72548 is connected to Node 37137. Node 26535 is connected to Node 2719. Node 39560 is connected to Node 37137. Node 39560 is connected to Node 2719. Node 39560 is connected to Node 38006. Node 151211 is connected to Node 49297. Node 151211 is connected to Node 38006. Node 109295 is connected to Node 2719. Node 49297 is connected to Node 38006. Node 38006 is connected to Node 120537. 
Node to Label Mapping : 
Node 12673: Label 2| Node 72548: Label 2| Node 26535: Label 2| Node 39560: Label 10| Node 151211: Label ?| Node 109295: Label 10| Node 37137: Label 2| Node 49297: Label 2| Node 38006: Label 10| Node 120537: Label 14| Node 2719: Label 10| ```
                                ""","""Label of Node = 10""",
23,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 98073: Label ?| ```
                                ""","""Label of Node = -1""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 79169 is connected to Node 34773. Node 79169 is connected to Node 123913. Node 38626 is connected to Node 59857. Node 38626 is connected to Node 34773. Node 108066 is connected to Node 34773. Node 108066 is connected to Node 123913. Node 158471 is connected to Node 34773. Node 123913 is connected to Node 104561. Node 123913 is connected to Node 92790. Node 123913 is connected to Node 34773. Node 104561 is connected to Node 34773. Node 59857 is connected to Node 34773. Node 34773 is connected to Node 92790. Node 34773 is connected to Node 135318. 
Node to Label Mapping : 
Node 79169: Label 8| Node 38626: Label 28| Node 108066: Label ?| Node 158471: Label 28| Node 123913: Label 28| Node 104561: Label 8| Node 59857: Label 28| Node 34773: Label 28| Node 92790: Label 28| Node 135318: Label 28| ```
                                ""","""Label of Node = 28""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 57864 is connected to Node 43762. Node 43762 is connected to Node 121677. 
Node to Label Mapping : 
Node 57864: Label 25| Node 43762: Label 24| Node 121677: Label ?| ```
                                ""","""Label of Node = -1""",
16,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 121554: Label ?| ```
                                ""","""Label of Node = -1""",
13,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 46017 is connected to Node 90187. 
Node to Label Mapping : 
Node 46017: Label ?| Node 90187: Label 24| ```
                                ""","""Label of Node = -1""",
21,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 140937 is connected to Node 146404. Node 151931 is connected to Node 164079. Node 146404 is connected to Node 164079. 
Node to Label Mapping : 
Node 140937: Label 7| Node 151931: Label ?| Node 146404: Label 7| Node 164079: Label 20| ```
                                ""","""Label of Node = -1""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 119202 is connected to Node 59918. Node 159720 is connected to Node 74485. Node 159720 is connected to Node 59918. Node 159720 is connected to Node 110671. Node 59918 is connected to Node 74485. Node 59918 is connected to Node 67860. Node 74485 is connected to Node 69151. Node 74485 is connected to Node 59932. 
Node to Label Mapping : 
Node 119202: Label 28| Node 159720: Label 28| Node 59918: Label ?| Node 110671: Label 28| Node 67860: Label 28| Node 74485: Label 28| Node 59932: Label 28| Node 69151: Label 28| ```
                                ""","""Label of Node = 28""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 40372: Label ?| ```
                                ""","""Label of Node = -1""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 3586 is connected to Node 157951. Node 3586 is connected to Node 151525. Node 3586 is connected to Node 120118. Node 76298 is connected to Node 78244. Node 76298 is connected to Node 161871. Node 76298 is connected to Node 138011. Node 76298 is connected to Node 106416. Node 76298 is connected to Node 143535. Node 76298 is connected to Node 118337. Node 76298 is connected to Node 118350. Node 76298 is connected to Node 134311. Node 76298 is connected to Node 159517. Node 54424 is connected to Node 157951. Node 54424 is connected to Node 151525. Node 138011 is connected to Node 47016. Node 138011 is connected to Node 118337. Node 138011 is connected to Node 118350. Node 138011 is connected to Node 134311. Node 138011 is connected to Node 129474. Node 159517 is connected to Node 134311. Node 20638 is connected to Node 157951. Node 20638 is connected to Node 120118. Node 78244 is connected to Node 47016. Node 134311 is connected to Node 164223. Node 134311 is connected to Node 157951. Node 134311 is connected to Node 129474. Node 47016 is connected to Node 164223. Node 47016 is connected to Node 160599. Node 47016 is connected to Node 118337. Node 120118 is connected to Node 157951. Node 120118 is connected to Node 151525. Node 120118 is connected to Node 43741. Node 120118 is connected to Node 93938. Node 118337 is connected to Node 157951. Node 157951 is connected to Node 151525. Node 157951 is connected to Node 118472. Node 157951 is connected to Node 110579. Node 157951 is connected to Node 43741. Node 157951 is connected to Node 138829. Node 157951 is connected to Node 134908. Node 157951 is connected to Node 93938. Node 138829 is connected to Node 151525. Node 43741 is connected to Node 151525. Node 151525 is connected to Node 134908. Node 151525 is connected to Node 93938. 
Node to Label Mapping : 
Node 3586: Label 16| Node 76298: Label 16| Node 54424: Label 16| Node 138011: Label 16| Node 159517: Label 16| Node 20638: Label 16| Node 78244: Label ?| Node 134311: Label 16| Node 47016: Label 16| Node 143535: Label 16| Node 106416: Label 16| Node 120118: Label 16| Node 118337: Label 16| Node 129474: Label 16| Node 157951: Label 16| Node 118472: Label 24| Node 138829: Label 16| Node 118350: Label 16| Node 161871: Label 28| Node 160599: Label 16| Node 43741: Label 16| Node 151525: Label 16| Node 93938: Label 16| Node 110579: Label 16| Node 134908: Label 16| Node 164223: Label 0| ```
                                ""","""Label of Node = 16""",
8,8,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 32644 is connected to Node 80452. Node 58632 is connected to Node 128458. Node 58632 is connected to Node 115423. Node 58632 is connected to Node 80452. Node 62860 is connected to Node 80452. Node 155025 is connected to Node 93006. Node 155025 is connected to Node 40242. Node 155025 is connected to Node 106854. Node 9619 is connected to Node 130965. Node 9619 is connected to Node 128458. Node 9619 is connected to Node 51943. Node 9619 is connected to Node 59948. Node 9619 is connected to Node 80452. Node 79508 is connected to Node 80452. Node 79508 is connected to Node 6897. Node 79508 is connected to Node 76141. Node 79508 is connected to Node 15710. Node 130965 is connected to Node 37438. Node 130965 is connected to Node 93006. Node 130965 is connected to Node 76141. Node 127266 is connected to Node 99650. Node 127266 is connected to Node 46936. Node 59948 is connected to Node 128458. Node 59948 is connected to Node 106854. Node 59948 is connected to Node 80452. Node 59948 is connected to Node 16214. Node 59948 is connected to Node 37438. Node 59948 is connected to Node 28260. Node 40242 is connected to Node 93006. Node 40242 is connected to Node 106854. Node 21298 is connected to Node 128458. Node 21298 is connected to Node 51943. Node 21298 is connected to Node 80452. Node 80051 is connected to Node 128458. Node 80051 is connected to Node 80452. Node 438 is connected to Node 93006. Node 89656 is connected to Node 46936. Node 37438 is connected to Node 128458. Node 37438 is connected to Node 51943. Node 37438 is connected to Node 80452. Node 99650 is connected to Node 128458. Node 80452 is connected to Node 72956. Node 80452 is connected to Node 51943. Node 80452 is connected to Node 16214. Node 80452 is connected to Node 57453. Node 80452 is connected to Node 6856. Node 80452 is connected to Node 46936. Node 80452 is connected to Node 6897. Node 80452 is connected to Node 28260. Node 80452 is connected to Node 76141. Node 80452 is connected to Node 16606. Node 80452 is connected to Node 67301. Node 80452 is connected to Node 67396. Node 80452 is connected to Node 75389. Node 80452 is connected to Node 15710. Node 123204 is connected to Node 128458. Node 123204 is connected to Node 16214. Node 123204 is connected to Node 93006. Node 6856 is connected to Node 51943. Node 6856 is connected to Node 67301. Node 128458 is connected to Node 72956. Node 128458 is connected to Node 51943. Node 128458 is connected to Node 115423. Node 128458 is connected to Node 16214. Node 128458 is connected to Node 93006. Node 128458 is connected to Node 28260. Node 128458 is connected to Node 16606. Node 128458 is connected to Node 67301. Node 128458 is connected to Node 106854. Node 93006 is connected to Node 115423. Node 93006 is connected to Node 106854. Node 93006 is connected to Node 46936. Node 16214 is connected to Node 51943. Node 115423 is connected to Node 28260. Node 16606 is connected to Node 51943. Node 28260 is connected to Node 51943. Node 67301 is connected to Node 72956. 
Node to Label Mapping : 
Node 32644: Label 8| Node 58632: Label 28| Node 62860: Label 8| Node 155025: Label 28| Node 9619: Label 28| Node 79508: Label 8| Node 130965: Label 8| Node 127266: Label 8| Node 59948: Label 28| Node 40242: Label 8| Node 21298: Label 28| Node 80051: Label 28| Node 438: Label 8| Node 89656: Label 28| Node 37438: Label 28| Node 99650: Label 28| Node 80452: Label 8| Node 123204: Label 28| Node 67396: Label 8| Node 6856: Label 28| Node 128458: Label 28| Node 93006: Label 8| Node 16214: Label 28| Node 46936: Label 8| Node 15710: Label 8| Node 115423: Label 28| Node 16606: Label 28| Node 28260: Label 28| Node 67301: Label 28| Node 106854: Label 28| Node 51943: Label 28| Node 57453: Label 8| Node 76141: Label ?| Node 6897: Label 8| Node 72956: Label 28| Node 75389: Label 8| ```
                                ""","""Label of Node = 8""",
22,5,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 17041 is connected to Node 153943. Node 17041 is connected to Node 132819. 
Node to Label Mapping : 
Node 17041: Label 5| Node 132819: Label 5| Node 153943: Label ?| ```
                                ""","""Label of Node = 5""",
36,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 123031: Label ?| ```
                                ""","""Label of Node = -1""",
36,36,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 41988 is connected to Node 166390. Node 140422 is connected to Node 166390. Node 128391 is connected to Node 166390. Node 90888 is connected to Node 131780. Node 90888 is connected to Node 166390. Node 134546 is connected to Node 166390. Node 54035 is connected to Node 131780. Node 54035 is connected to Node 166390. Node 54035 is connected to Node 147987. Node 54035 is connected to Node 38119. Node 147987 is connected to Node 166390. Node 147987 is connected to Node 16993. Node 56092 is connected to Node 166390. Node 3488 is connected to Node 106238. Node 3488 is connected to Node 166390. Node 82603 is connected to Node 166390. Node 120372 is connected to Node 166390. Node 67392 is connected to Node 166390. Node 131780 is connected to Node 166390. Node 41302 is connected to Node 166390. Node 90591 is connected to Node 166390. Node 16993 is connected to Node 166390. Node 14822 is connected to Node 166390. Node 38119 is connected to Node 166390. Node 129013 is connected to Node 166390. Node 166390 is connected to Node 106238. 
Node to Label Mapping : 
Node 41988: Label 36| Node 140422: Label 36| Node 128391: Label 36| Node 90888: Label 36| Node 134546: Label 36| Node 54035: Label 36| Node 147987: Label 36| Node 56092: Label 34| Node 3488: Label 36| Node 82603: Label 36| Node 120372: Label 36| Node 67392: Label 36| Node 131780: Label ?| Node 41302: Label 36| Node 90591: Label 20| Node 16993: Label 36| Node 14822: Label 36| Node 38119: Label 36| Node 129013: Label 20| Node 166390: Label 36| Node 106238: Label 36| ```
                                ""","""Label of Node = 36""",
9,34,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 28722 is connected to Node 123118. 
Node to Label Mapping : 
Node 28722: Label ?| Node 123118: Label 34| ```
                                ""","""Label of Node = 34""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 86226 is connected to Node 91555. Node 71851 is connected to Node 91555. Node 48092 is connected to Node 91555. 
Node to Label Mapping : 
Node 86226: Label ?| Node 71851: Label 16| Node 48092: Label 27| Node 91555: Label 16| ```
                                ""","""Label of Node = 16""",
14,14,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: Node 129665 is connected to Node 162874. Node 79590 is connected to Node 162874. Node 114860 is connected to Node 162874. Node 138957 is connected to Node 162874. 
Node to Label Mapping : 
Node 129665: Label 14| Node 79590: Label 14| Node 114860: Label 14| Node 138957: Label 14| Node 162874: Label ?| ```
                                ""","""Label of Node = 14""",
34,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 136275: Label ?| ```
                                ""","""Label of Node = -1""",
36,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 92651: Label ?| ```
                                ""","""Label of Node = -1""",
8,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 147526: Label ?| ```
                                ""","""Label of Node = -1""",
5,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: 
Node to Label Mapping : 
Node 145869: Label ?| ```
                                ""","""Label of Node = -1""",
