GroundTruth,Parsed Value,Prompt,Response,Error
38,38,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(23682, 142141), (131600, 142141), (92563, 93182), (92563, 142141), (168853, 144976), (168853, 28698), (168853, 72775), (28698, 144976), (132254, 142141), (96437, 142141), (142141, 93182), (142141, 56407), (142141, 79300), (142141, 132158), (142141, 120184), (142141, 67566), (142141, 101744), (142141, 21091), (142141, 30291), (142141, 42359), (79300, 93182), (72775, 144976), (144976, 53623), (144976, 101744), (30291, 93182), (30291, 56407), (56407, 93182), (67566, 93182), (42359, 93182)]
Node to Label Mapping : 
Node 23682: Label 24| Node 131600: Label 24| Node 92563: Label 3| Node 168853: Label 38| Node 28698: Label 21| Node 132254: Label 24| Node 96437: Label 6| Node 142141: Label 37| Node 132158: Label 24| Node 79300: Label 24| Node 72775: Label 38| Node 144976: Label 38| Node 30291: Label 3| Node 56407: Label 24| Node 53623: Label ?| Node 21091: Label 24| Node 67566: Label 3| Node 101744: Label 6| Node 42359: Label 3| Node 120184: Label 3| Node 93182: Label 37| ```
                                ""","""Label of Node = 38""",
10,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(14824, 21371), (14869, 21371), (21371, 4085)]
Node to Label Mapping : 
Node 14824: Label 10| Node 14869: Label ?| Node 21371: Label 10| Node 4085: Label 10| ```
                                ""","""Label of Node = 10""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(120545, 111956), (120545, 52715), (120545, 26389), (93477, 161678), (93477, 106854), (93477, 90009), (142022, 26389), (142022, 90009), (106854, 101842), (106854, 41992), (106854, 52715), (106854, 161678), (106854, 26389), (106854, 90009), (41992, 101842), (41992, 161678), (41992, 26389), (141865, 26389), (52715, 161678), (52715, 111956), (52715, 26389), (129292, 26389), (161678, 152635), (161678, 90009), (101842, 26389), (111956, 90009), (26389, 152635)]
Node to Label Mapping : 
Node 120545: Label 8| Node 93477: Label 28| Node 142022: Label 8| Node 106854: Label ?| Node 41992: Label 28| Node 141865: Label 28| Node 52715: Label 28| Node 129292: Label 28| Node 161678: Label 28| Node 101842: Label 28| Node 111956: Label 28| Node 26389: Label 28| Node 90009: Label 28| Node 152635: Label 18| ```
                                ""","""Label of Node = 28""",
10,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 146: Label ?| ```
                                ""","""Label of Node = -1""",
10,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(122096, 17748), (44171, 17748), (17748, 87638)]
Node to Label Mapping : 
Node 122096: Label 10| Node 44171: Label 10| Node 17748: Label ?| Node 87638: Label 30| ```
                                ""","""Label of Node = -1""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(41218, 110032), (41218, 138537), (41218, 32580), (32580, 141742), (32580, 110032), (32580, 138537), (138537, 110032)]
Node to Label Mapping : 
Node 41218: Label 16| Node 32580: Label 16| Node 138537: Label ?| Node 141742: Label 16| Node 110032: Label 16| ```
                                ""","""Label of Node = 16""",
6,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(122873, 70291), (70291, 86476)]
Node to Label Mapping : 
Node 122873: Label ?| Node 70291: Label 6| Node 86476: Label 4| ```
                                ""","""Label of Node = -1""",
2,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(119107, 143145), (33863, 143145), (33863, 153077), (33863, 44757), (143145, 103545), (143145, 114673), (114673, 50136), (153077, 44757), (103545, 13533)]
Node to Label Mapping : 
Node 119107: Label 2| Node 33863: Label 22| Node 143145: Label 2| Node 114673: Label 2| Node 153077: Label 2| Node 44757: Label 2| Node 50136: Label ?| Node 103545: Label 2| Node 13533: Label 2| ```
                                ""","""Label of Node = 2""",
4,10,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(84864, 147887), (125185, 166758), (125185, 60715), (48392, 147887), (4106, 43971), (4106, 147887), (100236, 7710), (100236, 55334), (100236, 75194), (100236, 44780), (80268, 96333), (9231, 17268), (9231, 166758), (9231, 43971), (9231, 147887), (9231, 75194), (9231, 96333), (7710, 43971), (81185, 96333), (55334, 147887), (75177, 147887), (75177, 96333), (149162, 43971), (60715, 166758), (160043, 166758), (29993, 75194), (147887, 100556), (147887, 101954), (147887, 140363), (147887, 75770), (147887, 19126), (147887, 13781), (147887, 29874), (147887, 125141), (147887, 52687), (147887, 64636), (147887, 44762), (147887, 7389), (147887, 96333), (147887, 127987), (29874, 75770), (62387, 75194), (2742, 166758), (92218, 166758), (75194, 30457), (75194, 41200), (75194, 1524), (75194, 30783), (75194, 26066), (75194, 44780), (75199, 43971), (75199, 12643), (43969, 43971), (43969, 64596), (43969, 64636), (43971, 42439), (43971, 17271), (43971, 1396), (43971, 161526), (43971, 139744), (43971, 12643), (19650, 96333), (96333, 9184), (96333, 75770), (96333, 25312), (96333, 54626), (96333, 26066), (96333, 64596), (96333, 64636), (15444, 166758), (31319, 166758), (64596, 9184), (62049, 166758), (25312, 64636), (54626, 64636), (135792, 17268)]
Node to Label Mapping : 
Node 84864: Label 10| Node 125185: Label ?| Node 48392: Label 10| Node 4106: Label 10| Node 100236: Label 10| Node 80268: Label 2| Node 9231: Label 11| Node 7710: Label 10| Node 81185: Label 10| Node 55334: Label 10| Node 75177: Label 10| Node 149162: Label 10| Node 60715: Label 4| Node 160043: Label 34| Node 29993: Label 10| Node 147887: Label 10| Node 29874: Label 37| Node 62387: Label 10| Node 2742: Label 36| Node 19126: Label 24| Node 92218: Label 3| Node 75194: Label 10| Node 75199: Label 10| Node 30783: Label 10| Node 43969: Label 24| Node 101954: Label 24| Node 43971: Label 10| Node 19650: Label 10| Node 42439: Label 10| Node 140363: Label 10| Node 100556: Label 10| Node 96333: Label 10| Node 52687: Label 10| Node 26066: Label 10| Node 15444: Label 11| Node 13781: Label 26| Node 125141: Label 10| Node 31319: Label 24| Node 64596: Label 10| Node 44762: Label 10| Node 7389: Label 10| Node 139744: Label 30| Node 62049: Label 26| Node 9184: Label 10| Node 12643: Label 22| Node 25312: Label 10| Node 54626: Label 10| Node 166758: Label 10| Node 44780: Label 24| Node 135792: Label 10| Node 41200: Label 10| Node 127987: Label 10| Node 17268: Label 10| Node 1396: Label 10| Node 161526: Label 10| Node 17271: Label 2| Node 1524: Label 30| Node 30457: Label 10| Node 75770: Label 10| Node 64636: Label 10| ```
                                ""","""Label of Node = 10""",
20,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 152911: Label ?| ```
                                ""","""Label of Node = -1""",
16,16,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(81408, 166748), (119434, 166748), (119434, 157780), (141452, 166748), (141452, 157780), (141452, 141919), (12558, 166748), (56722, 48703), (56722, 166748), (64019, 166748), (74133, 166748), (74133, 157780), (74133, 105120), (101653, 166748), (101653, 157780), (101653, 141919), (105120, 166748), (52770, 166748), (88613, 166748), (88613, 157780), (88613, 89642), (89642, 166748), (89642, 157780), (40365, 166748), (95665, 166748), (95665, 157780), (95665, 85810), (85810, 166748), (150077, 166748), (48703, 166748), (48703, 157780), (94911, 166748), (94911, 157780), (94911, 141919), (134463, 166748), (151488, 166748), (87752, 166748), (21450, 166748), (21450, 3557), (86348, 166748), (42961, 166748), (42961, 157780), (157780, 166748), (157780, 141919), (157780, 39638), (39638, 166748), (135638, 166748), (135638, 141919), (166748, 141919), (166748, 158179), (166748, 3557), (166748, 8811), (166748, 74215)]
Node to Label Mapping : 
Node 81408: Label 16| Node 119434: Label 16| Node 141452: Label 16| Node 12558: Label 16| Node 56722: Label 16| Node 64019: Label 16| Node 74133: Label 27| Node 101653: Label 16| Node 105120: Label 16| Node 52770: Label 16| Node 88613: Label 16| Node 89642: Label 16| Node 40365: Label 30| Node 95665: Label 16| Node 85810: Label ?| Node 150077: Label 16| Node 48703: Label 16| Node 94911: Label 16| Node 134463: Label 16| Node 151488: Label 16| Node 87752: Label 16| Node 21450: Label 24| Node 86348: Label 16| Node 42961: Label 16| Node 157780: Label 16| Node 39638: Label 27| Node 135638: Label 16| Node 166748: Label 16| Node 141919: Label 16| Node 158179: Label 16| Node 3557: Label 16| Node 74215: Label 16| Node 8811: Label 16| ```
                                ""","""Label of Node = 16""",
37,37,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(69380, 166209), (53509, 166209), (88710, 166209), (92039, 166209), (92039, 97433), (92039, 130516), (92039, 13003), (121611, 166209), (129037, 166209), (61584, 73329), (145938, 166209), (98835, 166209), (74773, 166209), (102807, 166209), (102807, 81855), (102807, 25123), (97433, 166209), (80541, 13003), (49056, 166209), (25123, 124602), (25123, 166209), (25123, 130516), (151971, 166209), (84389, 73329), (84389, 166209), (84389, 13003), (5801, 166209), (157819, 166209), (157819, 81642), (7601, 61540), (7601, 83898), (7601, 166209), (7601, 130516), (162357, 124602), (162357, 166209), (162357, 47560), (139446, 166209), (37434, 166209), (83898, 166209), (124602, 166209), (124602, 130516), (124602, 81855), (64574, 166209), (81855, 130516), (81855, 13003), (83646, 166209), (166209, 107247), (166209, 133874), (166209, 136516), (166209, 156862), (166209, 92027), (166209, 41795), (166209, 106601), (166209, 101325), (166209, 130516), (166209, 81642), (166209, 114782), (166209, 59461), (166209, 114894), (166209, 47560), (166209, 20974), (166209, 1266), (166209, 46453), (166209, 75609), (47560, 130516), (13003, 61540), (130516, 46453), (106601, 92027)]
Node to Label Mapping : 
Node 69380: Label 5| Node 53509: Label 34| Node 88710: Label 37| Node 92039: Label 5| Node 121611: Label 37| Node 129037: Label 5| Node 61584: Label 10| Node 145938: Label 5| Node 98835: Label 5| Node 74773: Label 22| Node 102807: Label 37| Node 97433: Label 37| Node 80541: Label 5| Node 49056: Label 5| Node 25123: Label 37| Node 151971: Label 22| Node 84389: Label 37| Node 5801: Label 5| Node 157819: Label 37| Node 7601: Label 5| Node 162357: Label 37| Node 139446: Label 2| Node 37434: Label 5| Node 83898: Label 5| Node 124602: Label ?| Node 64574: Label 29| Node 81855: Label 37| Node 83646: Label 37| Node 166209: Label 37| Node 156862: Label 5| Node 41795: Label 37| Node 136516: Label 5| Node 59461: Label 35| Node 47560: Label 37| Node 13003: Label 37| Node 101325: Label 37| Node 114894: Label 37| Node 130516: Label 37| Node 75609: Label 37| Node 114782: Label 37| Node 61540: Label 5| Node 106601: Label 2| Node 81642: Label 37| Node 20974: Label 37| Node 107247: Label 5| Node 73329: Label 37| Node 1266: Label 5| Node 133874: Label 5| Node 46453: Label 37| Node 92027: Label 2| ```
                                ""","""Label of Node = 37""",
2,2,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(16770, 7148), (36776, 7148), (36776, 135932), (7148, 90348), (7148, 135932), (90348, 92816), (90348, 66708), (90348, 80191), (90348, 38042), (167757, 80191), (29073, 38042), (66708, 5014), (161623, 80191)]
Node to Label Mapping : 
Node 16770: Label 2| Node 36776: Label 2| Node 7148: Label 2| Node 90348: Label 2| Node 167757: Label 2| Node 92816: Label 2| Node 29073: Label 2| Node 66708: Label 2| Node 5014: Label 24| Node 161623: Label 2| Node 38042: Label 2| Node 135932: Label 2| Node 80191: Label ?| ```
                                ""","""Label of Node = 2""",
24,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 94600: Label ?| ```
                                ""","""Label of Node = -1""",
5,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(32427, 103378), (32427, 60186), (32427, 141183), (32427, 58074)]
Node to Label Mapping : 
Node 32427: Label 29| Node 103378: Label ?| Node 58074: Label 36| Node 60186: Label 5| Node 141183: Label 5| ```
                                ""","""Label of Node = -1""",
8,8,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(138402, 4169), (138402, 137821), (138402, 82856), (138402, 133173), (138402, 52792), (138402, 52859), (82856, 137234), (82856, 52792), (4169, 97494), (4169, 52792), (4169, 52859), (43852, 137234), (132397, 52792), (137234, 109148), (97494, 163646), (97494, 52792), (52792, 163646)]
Node to Label Mapping : 
Node 138402: Label ?| Node 82856: Label 6| Node 4169: Label 8| Node 43852: Label 8| Node 132397: Label 8| Node 137234: Label 8| Node 133173: Label 8| Node 97494: Label 8| Node 52792: Label 8| Node 52859: Label 21| Node 109148: Label 6| Node 137821: Label 18| Node 163646: Label 21| ```
                                ""","""Label of Node = 8""",
36,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 13746: Label ?| ```
                                ""","""Label of Node = -1""",
16,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(133376, 51198), (133376, 53864), (133376, 97395), (133376, 113277), (133376, 33926), (2, 168209), (2, 165020), (159747, 144275), (159747, 65576), (159747, 21962), (159747, 168209), (159747, 165020), (33926, 90567), (33926, 27707), (47369, 168209), (155020, 97395), (167056, 168209), (167056, 97395), (167056, 27707), (168209, 113772), (168209, 144275), (168209, 94042), (168209, 154931), (168209, 144349), (168209, 99355), (168209, 141666), (168209, 14632), (168209, 40039), (168209, 56129), (168209, 64038), (168209, 128696), (168209, 426), (168209, 97082), (168209, 1845), (168209, 65576), (168209, 5813), (168209, 51137), (168209, 122406), (168209, 21962), (168209, 86872), (168209, 85549), (168209, 125200), (168209, 165020), (168209, 97601), (168209, 157276), (168209, 49076), (168209, 39756), (144275, 14632), (144275, 56129), (144275, 97082), (99355, 64038), (165020, 14632), (165020, 128696), (165020, 97082), (165020, 86872), (165020, 157276), (64038, 144349), (64038, 97601), (64038, 39756), (122406, 14632), (122406, 56129), (122406, 97082), (122406, 97601), (14632, 1845), (59305, 27707), (51198, 106298), (51198, 90567), (51198, 27707), (106298, 113277), (106298, 27707), (27707, 123471), (27707, 85186), (27707, 90567), (27707, 135514), (27707, 135621), (27707, 53864), (27707, 97395), (27707, 145104), (27707, 113277), (27707, 164990), (27707, 97611), (97082, 141666), (97082, 97601), (97601, 94042), (97601, 141666), (135621, 53864), (156768, 97395), (53864, 113277), (97395, 164990)]
Node to Label Mapping : 
Node 133376: Label 16| Node 2: Label 28| Node 159747: Label 28| Node 33926: Label 16| Node 47369: Label 28| Node 155020: Label 16| Node 167056: Label 28| Node 168209: Label 16| Node 125200: Label 28| Node 144275: Label 28| Node 99355: Label 28| Node 165020: Label 28| Node 64038: Label 28| Node 122406: Label 28| Node 14632: Label 28| Node 59305: Label 10| Node 426: Label 28| Node 65576: Label 28| Node 85549: Label 16| Node 154931: Label 16| Node 49076: Label 28| Node 1845: Label 28| Node 51198: Label 16| Node 5813: Label ?| Node 128696: Label 26| Node 106298: Label 16| Node 27707: Label 16| Node 97082: Label 28| Node 51137: Label 16| Node 85186: Label 16| Node 56129: Label 28| Node 97601: Label 28| Node 135621: Label 16| Node 90567: Label 16| Node 21962: Label 28| Node 97611: Label 16| Node 39756: Label 28| Node 123471: Label 16| Node 145104: Label 16| Node 86872: Label 26| Node 135514: Label 16| Node 94042: Label 28| Node 157276: Label 28| Node 144349: Label 28| Node 156768: Label 16| Node 141666: Label 28| Node 40039: Label 28| Node 53864: Label 16| Node 113772: Label 28| Node 97395: Label 16| Node 113277: Label 16| Node 164990: Label 24| ```
                                ""","""Label of Node = 28""",
28,28,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: [(85825, 106316), (156198, 134985), (21767, 106316), (134985, 106316), (134985, 58174), (94783, 58174), (58174, 96927)]
Node to Label Mapping : 
Node 85825: Label 28| Node 156198: Label 28| Node 21767: Label 28| Node 134985: Label 28| Node 106316: Label 28| Node 94783: Label ?| Node 58174: Label 28| Node 96927: Label 28| ```
                                ""","""Label of Node = 28""",
2,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 74679: Label ?| ```
                                ""","""Label of Node = -1""",
26,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 29690: Label ?| ```
                                ""","""Label of Node = -1""",
27,-1,"""
                                Task : Node Label Prediction (Predict the label of the node marked with a ?, given the edge connectivity information and node-label mapping in the text enclosed in triple backticks. Response should be in the format ""Label of Node = <predicted label>"". If the predicted label cannot be determined, return ""Label of Node = -1"") 
                                ```Edge list: []
Node to Label Mapping : 
Node 95046: Label ?| ```
                                ""","""Label of Node = -1""",
